time_slot,Bus-01_kw,Bus-02_kw,Bus-03_kw,Bus-04_kw,Staff-01_kw,Staff-02_kw,ev_total_kw,building_load_kw,contract_limit_kw,site_total_kw,tou_price_per_kwh,Bus-01_soc,Bus-02_soc,Bus-03_soc,Bus-04_soc,Staff-01_soc,Staff-02_soc
26,20.680873887298024,18.866020590843323,34.999999964202104,21.999999857940015,0.0,0.0,96.54689430028345,140.0,400.0,236.54689430028344,0.06,0.8344893436235583,0.8858504834918002,0.5767187497257767,0.25303571394324825,0.5,0.35
27,20.680873887298024,18.866020590843323,34.999999964202104,21.999999857940015,0.0,0.0,96.54689430028345,140.0,400.0,236.54689430028344,0.06,0.8499999990390319,0.8999999989349325,0.601874999700047,0.27071428525766433,0.5,0.35
28,1.844942969318733e-07,1.8107516259866193e-07,3.045266760772071,8.251565218583993,1.647866803736028,0.0,12.94469914866155,300.0,400.0,312.9446991486615,0.1,0.8499999991774025,0.899999999070739,0.6040637851843519,0.2773450073083122,0.5048337426242924,0.35
29,1.844942969318733e-07,1.8107516259866193e-07,3.045266760772071,8.251565218583993,1.647866803736028,0.0,12.94469914866155,300.0,400.0,312.9446991486615,0.1,0.8499999993157733,0.8999999992065453,0.6062525706686568,0.28397572935896004,0.5096674852485847,0.35
30,1.844942969318733e-07,1.8107516259866193e-07,3.045266760772071,8.251565218583993,1.647866803736028,0.0,12.94469914866155,300.0,400.0,312.9446991486615,0.1,0.8499999994541441,0.8999999993423518,0.6084413561529617,0.2906064514096079,0.514501227872877,0.35
31,1.844942969318733e-07,1.8107516259866193e-07,3.045266760772071,8.251565218583993,1.647866803736028,0.0,12.94469914866155,300.0,400.0,312.9446991486615,0.1,0.8499999995925147,0.899999999478158,0.6106301416372666,0.29723717346025574,0.5193349704971694,0.35
32,8.527394573223345e-08,8.180276206677897e-08,7.9378742447220985,14.960860551279987,3.014660222033619,3.7579402230490584,29.67133540816147,210.0,400.0,239.67133540816147,0.1,0.8499999996564702,0.8999999995395102,0.6163354887506606,0.30925929354610576,0.5281779738151346,0.3610232913209439
33,8.527394573223187e-08,8.180276206677897e-08,7.937874244742665,14.960860551277122,3.014660222047533,3.7579402230531125,29.671335408197137,210.0,400.0,239.67133540819714,0.1,0.8499999997204256,0.8999999996008623,0.6220408358640694,0.32128141363195345,0.5370209771331408,0.37204658264189966
34,8.527394573223187e-08,8.180276206677897e-08,7.937874244742665,14.960860551277122,3.014660222047533,3.7579402230531125,29.671335408197137,210.0,400.0,239.67133540819714,0.1,0.849999999784381,0.8999999996622143,0.6277461829774782,0.33330353371780114,0.5458639804511469,0.38306987396285547
35,8.527394573223187e-08,8.180276206677897e-08,7.937874244742665,14.960860551277122,3.014660222047533,3.7579402230531125,29.671335408197137,210.0,400.0,239.67133540819714,0.1,0.8499999998483365,0.8999999997235664,0.633451530090887,0.3453256538036488,0.554706983769153,0.3940931652838113
36,8.527394573223187e-08,8.180276206677897e-08,7.937874244742665,14.960860551277122,3.014660222047533,3.7579402230531125,29.671335408197137,210.0,400.0,239.67133540819714,0.1,0.849999999912292,0.8999999997849185,0.6391568772042958,0.3573477738894965,0.5635499870871591,0.4051164566047671
37,8.527394573223187e-08,8.180276206677897e-08,7.937874244742665,14.960860551277122,3.014660222047533,3.7579402230531125,29.671335408197137,210.0,400.0,239.67133540819714,0.1,0.8499999999762474,0.8999999998462707,0.6448622243177047,0.3693698939753442,0.5723929904051651,0.41613974792572284
38,8.527394573223187e-08,8.180276206677897e-08,7.937874244742665,14.960860551277122,3.014660222047533,3.7579402230531125,29.671335408197137,210.0,400.0,239.67133540819714,0.1,0.8500000000402028,0.8999999999076227,0.6505675714311134,0.3813920140611919,0.5812359937231713,0.42716303924667864
39,8.527394573223187e-08,8.180276206677897e-08,7.937874244742665,14.960860551277122,3.014660222047533,3.7579402230531125,29.671335408197137,210.0,400.0,239.67133540819714,0.1,0.8500000001041583,0.8999999999689747,0.6562729185445222,0.3934141341470396,0.5900789970411774,0.43818633056763445
40,0.0,8.211767400176034e-08,8.327855206248161,14.982599395641339,3.0286816182248075,3.7780213737388477,30.117157675970834,210.0,400.0,240.11715767597084,0.1,0.8500000001041583,0.900000000030563,0.6622585644740131,0.4054537229471085,0.5989631297879701,0.4492685265972684
41,0.0,8.211767400176034e-08,8.327855206248161,14.982599395641339,3.0286816182248075,3.7780213737388477,30.117157675970834,210.0,400.0,240.11715767597084,0.1,0.8500000001041583,0.9000000000921513,0.668244210403504,0.41749331174717746,0.6078472625347628,0.46035072262690235
42,0.0,8.211767400176034e-08,8.327855206248161,14.982599395641339,3.0286816182248075,3.7780213737388477,30.117157675970834,210.0,400.0,240.11715767597084,0.1,0.8500000001041583,0.9000000001537395,0.6742298563329948,0.4295329005472464,0.6167313952815556,0.4714329186565363
43,0.0,8.211767400176034e-08,8.327855206248161,14.982599395641339,3.0286816182248075,3.7780213737388477,30.117157675970834,210.0,400.0,240.11715767597084,0.1,0.8500000001041583,0.9000000002153277,0.6802155022624856,0.44157248934731536,0.6256155280283484,0.48251511468617025
44,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.6862047271433753,0.45345815060488237,0.6343347516713159,0.49338935892953706
45,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.692193952024265,0.4653438118624494,0.6430539753142834,0.5042636031729039
46,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.6981831769051546,0.4772294731200164,0.651773198957251,0.5151378474162707
47,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7041724017860442,0.4891151343775834,0.6604924226002186,0.5260120916596375
48,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7101616266669339,0.5010007956351504,0.6692116462431861,0.5368863359030043
49,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7161508515478237,0.5128864568927174,0.6779308698861537,0.5477605801463711
50,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7221400764287133,0.5247721181502845,0.6866500935291212,0.5586348243897379
51,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7281293013096028,0.5366577794078515,0.6953693171720887,0.5695090686331047
52,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7341185261904926,0.5485434406654185,0.7040885408150562,0.5803833128764715
53,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7401077510713823,0.5604291019229855,0.7128077644580237,0.5912575571198383
54,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7460969759522719,0.5723147631805525,0.7215269881009914,0.6021318013632051
55,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7520862008331615,0.5842004244381196,0.7302462117439589,0.6130060456065719
56,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7580754257140512,0.5960860856956866,0.7389654353869264,0.6238802898499387
57,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7640646505949409,0.6079717469532535,0.747684659029894,0.6347545340933055
58,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7700538754758305,0.6198574082108206,0.7564038826728614,0.6456287783366723
59,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7760431003567201,0.6317430694683877,0.765123106315829,0.6565030225800391
60,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7820323252376098,0.6436287307259546,0.7738423299587964,0.6673772668234059
61,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7880215501184995,0.6555143919835216,0.782561553601764,0.6782515110667727
62,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7940107749993891,0.6674000532410886,0.7912807772447314,0.6891257553101395
63,0.0,0.0,8.33283461688995,14.791045120527839,2.972462605557113,3.707128719329595,29.803471062304496,210.0,400.0,239.80347106230448,0.1,0.8500000001041583,0.9000000002153277,0.7999999998802787,0.6792857144986557,0.8000000008876991,0.6999999995535063
64,0.0,0.0,5.568253714517488e-08,4.807709129466092e-08,0.0,7.131462926889096e-08,1.7507425770872676e-07,210.0,400.0,210.00000017507426,0.18,0.8500000001041583,0.9000000002153277,0.7999999999203006,0.679285714537289,0.8000000008876991,0.6999999997626959
65,0.0,0.0,5.568253714517488e-08,4.807709129466092e-08,0.0,7.131462926889096e-08,1.7507425770872676e-07,210.0,400.0,210.00000017507426,0.18,0.8500000001041583,0.9000000002153277,0.7999999999603224,0.6792857145759224,0.8000000008876991,0.6999999999718854
66,0.0,0.0,5.568253714517488e-08,4.807709129466092e-08,0.0,7.131462926889096e-08,1.7507425770872676e-07,210.0,400.0,210.00000017507426,0.18,0.8500000001041583,0.9000000002153277,0.8000000000003442,0.6792857146145558,0.8000000008876991,0.700000000181075
67,0.0,0.0,5.568253714517488e-08,4.807709129466092e-08,0.0,7.131462926889096e-08,1.7507425770872676e-07,210.0,400.0,210.00000017507426,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857146531892,0.8000000008876991,0.7000000003902646
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,400.0,320.0,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857146531892,0.8000000008876991,0.7000000003902646
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,400.0,320.0,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857146531892,0.8000000008876991,0.7000000003902646
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,400.0,320.0,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857146531892,0.8000000008876991,0.7000000003902646
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,400.0,320.0,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857146531892,0.8000000008876991,0.7000000003902646
72,0.0,0.0,0.0,4.8652867955590867e-08,0.0,0.0,4.8652867955590867e-08,210.0,400.0,210.00000004865288,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857146922853,0.8000000008876991,0.7000000003902646
73,0.0,0.0,0.0,4.8652867955590867e-08,0.0,0.0,4.8652867955590867e-08,210.0,400.0,210.00000004865288,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857147313813,0.8000000008876991,0.7000000003902646
74,0.0,0.0,0.0,4.8652867955590867e-08,0.0,0.0,4.8652867955590867e-08,210.0,400.0,210.00000004865288,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857147704774,0.8000000008876991,0.7000000003902646
75,0.0,0.0,0.0,4.8652867955590867e-08,0.0,0.0,4.8652867955590867e-08,210.0,400.0,210.00000004865288,0.18,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6792857148095734,0.8000000008876991,0.7000000003902646
76,0.0,0.0,0.0,21.99999984680978,0.0,0.0,21.99999984680978,140.0,400.0,161.99999984680977,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.6969642861150456,0.8000000008876991,0.7000000003902646
77,0.0,0.0,0.0,21.99999984680978,0.0,0.0,21.99999984680978,140.0,400.0,161.99999984680977,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7146428574205177,0.8000000008876991,0.7000000003902646
78,0.0,0.0,0.0,21.99999984680978,0.0,0.0,21.99999984680978,140.0,400.0,161.99999984680977,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7323214287259898,0.8000000008876991,0.7000000003902646
79,0.0,0.0,0.0,21.99999984680978,0.0,0.0,21.99999984680978,140.0,400.0,161.99999984680977,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,400.0,140.0,0.06,0.8500000001041583,0.9000000002153277,0.8000000000403662,0.7500000000314619,0.8000000008876991,0.7000000003902646
